date,nav,fund_name
2013-05-13,103.4824,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-14,103.5159,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-15,103.113,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-16,103.141,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-17,103.1745,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-20,103.2356,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-21,103.2444,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-22,103.2698,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-23,103.2705,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-24,103.2834,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-27,103.349,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-28,103.3617,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-29,103.0877,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-30,103.1152,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-05-31,103.1296,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-03,103.1984,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-04,103.225,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-05,103.2598,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-06,103.2957,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-07,103.3194,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-10,103.3704,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-11,103.3832,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-12,103.3913,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-13,103.4056,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-14,103.4267,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-17,103.154,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-18,103.221,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-19,103.2602,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-20,103.2642,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-21,103.2992,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-24,103.3469,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-25,103.3595,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-26,103.3772,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-27,103.3957,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-06-28,103.4072,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-02,103.2075,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-03,103.2267,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-04,103.265,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-05,103.2854,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-08,103.3431,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-09,103.368,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-10,103.3886,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-11,103.4083,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-12,103.4314,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-15,103.4995,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-16,102.6046,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-17,102.7023,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-18,102.8496,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-19,102.8672,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-22,102.9274,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-23,102.8344,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-24,102.6244,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-25,102.6991,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-26,102.7573,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-29,102.8554,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-30,102.8875,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-07-31,102.9055,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-01,102.9596,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-02,103.0101,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-05,103.1389,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-06,103.1471,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-07,103.1785,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-08,103.2116,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-12,103.2958,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-13,103.3152,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-14,103.364,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-16,103.1558,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-19,103.207,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-20,103.2086,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-21,103.3135,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-22,103.3345,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-23,103.3768,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-26,103.4776,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-27,103.4881,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-28,103.4713,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-29,103.1588,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-08-30,103.214,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-02,103.3253,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-03,103.3815,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-04,103.4408,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-05,103.5445,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-06,103.5778,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-10,103.7133,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-11,103.7462,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-12,103.7831,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-13,103.8036,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-16,103.8949,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-17,103.2261,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-18,103.3108,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-19,103.4545,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-20,103.5346,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-23,103.594,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-24,103.6,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-25,103.6534,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-26,103.6866,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-27,103.724,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-09-30,103.7595,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-01,103.2655,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-03,103.3443,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-04,103.4092,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-07,103.5211,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-08,103.7122,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-09,103.7191,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-10,103.7396,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-11,103.7572,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-14,103.8303,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-15,103.2589,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-17,103.3326,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-18,103.3672,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-21,103.4516,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-22,103.4859,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-23,103.4986,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-24,103.5248,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-25,103.5569,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-28,103.6375,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-29,103.332,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-30,103.3571,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-10-31,103.3858,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-01,103.3966,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-05,103.4962,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-06,103.5239,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-07,103.5073,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-08,103.5326,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-11,103.5975,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-12,103.6068,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-13,103.6314,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-14,103.6701,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-18,103.396,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-19,103.4355,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-20,103.4681,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-21,103.474,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-22,103.5041,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-25,103.6001,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-26,103.6402,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-27,103.7259,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-28,103.7346,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-11-29,103.3436,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-02,103.4284,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-03,103.4693,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-04,103.4962,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-05,103.5545,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-06,103.5593,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-09,103.618,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-10,103.6308,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-11,103.6643,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-12,103.7351,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-13,103.7247,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-16,103.8019,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-17,103.3699,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-18,103.4075,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-19,103.4336,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-20,103.4584,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-23,103.5236,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-24,103.534,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-26,103.5763,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-27,103.5893,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-30,103.6429,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2013-12-31,103.3941,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-01,103.446,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-02,103.4808,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-03,103.506,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-06,103.5815,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-07,103.5881,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-08,103.5945,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-09,103.5989,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-10,103.6477,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-13,103.721,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-15,103.7752,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-16,103.3942,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-17,103.4134,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-20,103.4895,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-21,103.5305,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-22,103.5532,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-23,103.5792,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-24,103.6008,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-27,103.6718,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-28,103.6757,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-29,103.4118,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-30,103.4259,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-01-31,103.4429,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-03,103.5223,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-04,103.5533,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-05,103.5806,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-06,103.6157,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-07,103.6364,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-10,103.7039,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-11,103.7273,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-12,103.7487,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-13,103.7594,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-14,103.785,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-17,103.4821,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-18,103.5059,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-20,103.5667,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-21,103.5927,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-24,103.6626,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-25,103.687,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-26,103.7081,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-02-28,103.7646,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-03,103.4879,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-04,103.4922,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-05,103.5515,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-06,103.5859,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-07,103.6353,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-10,103.746,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-11,103.8533,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-12,103.8563,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-13,103.9202,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-14,103.9564,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-18,104.0619,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-19,104.0916,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-20,104.0972,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-21,104.2069,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-24,104.3035,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-25,104.4319,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-26,104.3934,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-27,104.4245,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-28,104.6408,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-03-31,104.7403,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-02,104.6459,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-03,104.6613,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-04,104.6173,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-07,104.6708,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-09,104.6926,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-10,104.7079,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-11,104.7961,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-15,104.8973,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-16,104.979,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-17,104.9728,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
2014-04-21,105.1503,Aditya_Birla_Sun_Life_Banking_&_PSU_Debt_Fund__-_DIRECT_-_IDCW
